71522,33081
71522,59178
71522,4359
71522,12604
71522,71526
71523,33081
71523,4359
4771,22
4771,378
4771,395
4771,590
4771,1537
4771,2105
4771,2242
4771,2290
4771,4435
4771,4994
4771,5015
4771,6024
13274,4359
13274,12604
6393,60527
2242,22
2242,4836
117023,60527
1527,22
1527,378
1527,3526
1527,4435
1527,4985
1527,5001
5018,22
5018,590
5018,3526
5018,4929
12604,32872
12604,33081
12604,82464
12604,1132
12604,34270
12604,1807
12604,59177
12604,59178
12604,59179
12604,67515
12604,67523
12604,59849
12604,60527
12604,93409
12604,3480
12604,36354
12604,45051
12604,4359
12604,5285
12604,32640
12604,71526
12604,71527
12604,80584
12604,81136
4987,22
4987,4935
22,15
22,378
22,395
22,492
22,590
22,682
22,1783
22,2080
22,2290
22,2798
22,2972
22,3480
22,3526
22,4435
22,4836
22,4902
22,4918
22,4920
22,4924
22,4925
22,4926
22,4928
22,4929
22,4933
22,4935
22,4938
22,4939
22,4942
22,4943
22,4944
22,4945
22,4954
22,4955
22,4962
22,4963
22,4970
22,4971
22,4972
22,4978
22,4982
22,4985
22,4986
22,4991
22,4994
22,4996
22,4998
22,5001
22,5003
22,5014
22,5015
22,5021
22,5024
24344,345
24344,682
24344,5285
3598,526
3598,682
3598,1537
3598,2081
3598,34857
3598,2290
3598,4928
3598,5285
67524,34270
67524,3480
60527,33081
60527,34270
60527,59179
60527,67523
60527,2105
60527,3480
60527,4342
60527,4359
60527,5862
60527,32485
4359,32872
4359,33081
4359,34270
4359,59177
4359,59178
4359,59179
4359,67515
4359,67523
4359,35506
4359,3480
4359,45051
4359,71526
4359,71527
4342,33081
67515,33081
67515,17517
67515,34270
67515,59179
67515,3480
67515,5285
67515,67523
59177,33081
59177,34270
59177,3480
59177,36354
59177,59178
59177,59179
59177,71526
682,378
682,1537
682,2081
682,2290
682,4928
682,5605
682,5862
682,6024
682,6540
682,7466
682,24345
682,34857
33081,32872
33081,526
33081,2081
33081,3480
33081,5285
33081,6540
33081,34270
33081,59178
33081,59179
33081,67523
33081,71526
2080,378
2080,2081
2080,3480
2080,3526
59179,17517
59179,34270
59179,59178
59179,3480
59179,67523
59179,104723
59179,104725
59179,104726
59179,117743
98687,14877
2290,2081
2290,2105
2290,4435
2290,4928
2290,4942
34270,17517
34270,3480
34270,5285
34270,14877
34270,59178
34270,67523
34270,104725
2105,1537
2105,1783
2105,2081
82464,32872
15,590
15,4435
15,5422
4996,4962
4996,5001
1783,378
1783,4902
1783,6024
4971,395
4994,395
4978,590
4985,4435
5309,34
5309,526
5309,2081
5309,3480
5309,4928
5309,5605
5309,7466
4902,378
35506,7508
2081,345
2081,526
2081,1537
2081,42588
2081,3480
2081,3526
2081,5605
2081,5862
2081,6024
2081,7466
2081,24345
2081,34857
2081,35047
45051,32872
45051,1132
45051,93409
45051,81136
4920,378
4920,4435
4943,378
35047,3480
42588,3480
42588,5605
42588,7466
42588,24345
104723,17517
104723,104725
104723,104726
2972,378
3526,590
3526,1537
3526,2798
3526,4929
5024,4942
378,590
378,2798
378,4435
104726,17517
104726,104725
32872,93409
4928,1537
4928,5001
4928,6540
4928,7466
17517,7282
17517,104725
3480,345
3480,492
3480,1537
3480,59178
3480,67523
3480,34857
3480,5285
3480,5605
3480,6024
3480,7466
3480,24345
4836,4435
59178,150901
395,590
590,526
590,2798
590,4929
590,5862
526,34
526,7466
526,34857
5605,1537
5605,34857
5605,5862
5605,7466
5605,24345
492,5422
492,6540
492,7508
345,34
345,5285
345,24345
6024,1537
5862,1537
5862,5285
117743,104725
4435,6540
1537,7466
1537,34857
5422,5285
5285,34
5285,7508
7508,6540
34857,7466
34857,24345
24345,7466
4929,2798
